Year,Month,Day,type,Country,home_team,away_team,home_goals,away_goals
2012,9,7,QW-20,Luxembourg,Luxembourg,Portugal,1,2
2012,9,7,QW-20,Estonia,Estonia,Romania,0,2
2012,9,7,Friendly,Spain,Spain,Saudi Arabia,5,0
2012,9,7,QW-20,Lithuania,Lithuania,Slovakia,1,1
2012,9,7,QW-20,Slovenia,Slovenia,Switzerland,0,2
2012,9,7,QW-20,Netherlands,Netherlands,Turkey,2,0
2012,9,8,QW-20,Denmark,Denmark,Czech Republic,0,0
2012,9,8,QW-20,Scotland,Scotland,Serbia,0,0
2012,9,11,QW-20,Switzerland,Switzerland,Albania,2,0
2012,9,11,QW-20,Romania,Romania,Andorra,4,0
2012,9,11,QW-20,Bulgaria,Bulgaria,Armenia,1,0
2012,9,11,QW-20,Portugal,Portugal,Azerbaijan,3,0
2012,9,11,QW-20,France,France,Belarus,3,1
2012,9,11,QW-20,Belgium,Belgium,Croatia,1,1
2012,9,11,QW-20,Turkey,Turkey,Estonia,3,0
2012,9,11,Friendly,Czech Republic,Czech Republic,Finland,0,1
2012,9,11,QW-20,Austria,Austria,Germany,1,2
2012,9,11,QW-20,Cyprus,Cyprus,Iceland,1,0
2012,9,11,Friendly,England,Oman,Ireland,1,4
2012,9,11,QW-20,Sweden,Sweden,Kazakhstan,2,0
2012,9,11,QW-20,Bosnia & Herzegovina,Bosnia & Herzegovina,Latvia,4,1
2012,9,11,QW-20,Slovakia,Slovakia,Liechtenstein,2,0
2012,9,11,QW-20,Greece,Greece,Lithuania,2,0
2012,9,11,QW-20,North. Ireland,North. Ireland,Luxembourg,1,1
2012,9,11,QW-20,Scotland,Scotland,Macedonia,1,1
2012,9,11,QW-20,Italy,Italy,Malta,2,0
2012,9,11,QW-20,Poland,Poland,Moldova,2,0
2012,9,11,QW-20,San Marino,San Marino,Montenegro,0,6
2012,9,11,QW-20,Hungary,Hungary,Netherlands,1,4
2012,9,11,QW-20,Israel,Israel,Russia,0,4
2012,9,11,QW-20,Norway,Norway,Slovenia,2,1
2012,9,11,QW-20,Georgia,Georgia,Spain,0,1
2012,9,11,QW-20,England,England,Ukraine,1,1
2012,9,11,QW-20,Serbia,Serbia,Wales,6,1
2012,10,12,QW-20,Netherlands,Netherlands,Andorra,3,0
2012,10,12,QW-20,Kazakhstan,Kazakhstan,Austria,0,0
2012,10,12,QW-20,Serbia,Serbia,Belgium,0,3
2012,10,12,QW-20,Greece,Greece,Bosnia & Herzegovina,0,0
2012,10,12,QW-20,Macedonia,Macedonia,Croatia,1,2
2012,10,12,QW-20,Slovenia,Slovenia,Cyprus,2,1
2012,10,12,QW-20,Bulgaria,Bulgaria,Denmark,1,1
2012,10,12,QW-20,Finland,Finland,Georgia,1,1
2012,10,12,QW-20,Slovenia,Ireland,Germany,1,6
2012,10,12,QW-20,Estonia,Estonia,Hungary,0,1
2012,10,12,QW-20,Albania,Albania,Iceland,1,2
2012,10,12,QW-20,Luxembourg,Luxembourg,Israel,0,6
2012,10,12,QW-20,Armenia,Armenia,Italy,1,3
2012,10,12,Friendly,France,France,Japan,0,1
2012,10,12,QW-20,Slovakia,Slovakia,Latvia,2,1
2012,10,12,QW-20,Liechtenstein,Liechtenstein,Lithuania,0,2
2012,10,12,QW-20,Czech Republic,Czech Republic,Malta,3,1
2012,10,12,QW-20,Switzerland,Switzerland,Norway,1,1
2012,10,12,QW-20,Russia,Russia,Portugal,1,0
2012,10,12,QW-20,Turkey,Turkey,Romania,0,1
2012,10,12,QW-20,England,England,San Marino,5,0
2012,10,12,QW-20,Wales,Wales,Scotland,2,1
2012,10,12,Friendly,Poland,Poland,South Africa,1,0
2012,10,12,QW-20,Belarus,Belarus,Spain,0,4
2012,10,12,QW-20,Faroe Islands,Faroe Islands,Sweden,1,2
2012,10,12,QW-20,Moldova,Moldova,Ukraine,0,0
2012,10,16,QW-20,Russia,Russia,Azerbaijan,1,0
2012,10,16,QW-20,Czech Republic,Czech Republic,Bulgaria,0,0
2012,10,16,QW-20,Italy,Italy,Denmark,3,1
2012,10,16,QW-20,Andorra,Andorra,Estonia,0,1
2012,10,16,QW-20,Spain,Spain,France,1,1
2012,10,16,QW-20,Belarus,Belarus,Georgia,2,0
2012,10,16,QW-20,Slovakia,Slovakia,Greece,0,1
2012,10,16,QW-20,Faroe Islands,Faroe Islands,Ireland,1,4
2012,10,16,QW-20,Austria,Austria,Kazakhstan,4,0
2012,10,16,QW-20,Latvia,Latvia,Liechtenstein,2,0
2012,10,16,QW-20,Bosnia & Herzegovina,Bosnia & Herzegovina,Lithuania,3,0
2012,10,16,QW-20,Israel,Israel,Luxembourg,3,0
2012,10,16,QW-20,San Marino,San Marino,Moldova,0,2
2012,10,16,QW-20,Ukraine,Ukraine,Montenegro,0,1
2012,10,16,QW-20,Romania,Romania,Netherlands,1,4
2012,10,16,QW-20,Portugal,Portugal,North. Ireland,1,1
2012,10,16,QW-20,Cyprus,Cyprus,Norway,1,3
2012,10,16,QW-20,Belgium,Belgium,Scotland,2,0
2012,10,16,QW-20,Macedonia,Macedonia,Serbia,1,0
2012,10,16,QW-20,Albania,Albania,Slovenia,1,0
2012,10,16,QW-20,Germany,Germany,Sweden,4,4
2012,10,16,QW-20,Iceland,Iceland,Switzerland,0,2
2012,10,16,QW-20,Hungary,Hungary,Turkey,3,1
2012,10,16,QW-20,Croatia,Croatia,Wales,2,0
2012,10,17,QW-20,Poland,Poland,England,1,1
2012,11,8,Friendly,Oman,Oman,Estonia,1,2
2012,11,14,QW-20,North. Ireland,North. Ireland,Azerbaijan,1,1
2012,11,14,Friendly,Israel,Israel,Belarus,1,2
2012,11,14,Friendly,Romania,Romania,Belgium,2,1
2012,11,14,Friendly,Algeria,Algeria,Bosnia & Herzegovina,0,1
2012,11,14,Friendly,Switzerland,Albania,Cameroon,0,0
2012,11,14,Friendly,Turkey,Turkey,Denmark,1,1
2012,11,14,Friendly,Georgia,Georgia,Egypt,0,0
2012,11,14,Friendly,Sweden,Sweden,England,4,2
2012,11,14,Friendly,United Arab Emirates,United Arab Emirates,Estonia,2,1
2012,11,14,Friendly,Cyprus,Cyprus,Finland,0,3
2012,11,14,Friendly,Italy,Italy,France,1,2
2012,11,14,Friendly,Netherlands,Netherlands,Germany,0,0
2012,11,14,Friendly,Ireland,Ireland,Greece,0,1
2012,11,14,Friendly,Andorra,Andorra,Iceland,0,2
2012,11,14,Friendly,Austria,Austria,Ivory Coast,0,3
2012,11,14,Friendly,Armenia,Armenia,Lithuania,4,2
2012,11,14,Friendly,Liechtenstein,Liechtenstein,Malta,0,1
2012,11,14,Friendly,Hungary,Hungary,Norway,0,2
2012,11,14,Friendly,Gabon,Gabon,Portugal,2,2
2012,11,14,QW-20,Montenegro,Montenegro,San Marino,3,0
2012,11,14,Friendly,Luxembourg,Luxembourg,Scotland,1,2
2012,11,14,Friendly,Switzerland,Chile,Serbia,1,3
2012,11,14,Friendly,Czech Republic,Czech Republic,Slovakia,3,0
2012,11,14,Friendly,Macedonia,Macedonia,Slovenia,3,2
2012,11,14,Friendly,Panama,Panama,Spain,1,5
2012,11,14,Friendly,Tunisia,Tunisia,Switzerland,1,2
2012,11,14,Friendly,Bulgaria,Bulgaria,Ukraine,0,1
2012,11,14,Friendly,Russia,Russia,United States,2,2
2012,11,14,Friendly,Poland,Poland,Uruguay,1,3
2012,12,14,Friendly,Turkey,Macedonia,Poland,1,4
2013,1,8,Friendly,South Africa,South Africa,Norway,0,1
2013,1,12,Friendly,Zambia,Zambia,Norway,0,0
2013,1,23,KGC-42,Thailand,Thailand,Finland,1,3
2013,1,23,KGC-42,Thailand,North Korea,Sweden,1,1
2013,1,26,KGC-42,Thailand,Finland,Sweden,0,3
2013,2,1,Friendly,United Arab Emirates,Uzbekistan,Azerbaijan,0,0
2013,2,2,Friendly,Spain,Poland,Romania,4,1
2013,2,5,Friendly,Spain,Armenia,Luxembourg,1,1
2013,2,6,Friendly,Sweden,Sweden,Argentina,2,3
2013,2,6,Friendly,Wales,Wales,Austria,2,1
2013,2,6,Friendly,Turkey,Hungary,Belarus,1,1
2013,2,6,Friendly,Slovenia,Slovenia,Bosnia & Herzegovina,0,3
2013,2,6,Friendly,England,England,Brazil,2,1
2013,2,6,Friendly,England,South Korea,Croatia,0,4
2013,2,6,Friendly,Turkey,Turkey,Czech Republic,0,2
2013,2,6,Friendly,Macedonia,Macedonia,Denmark,3,0
2013,2,6,Friendly,Portugal,Portugal,Ecuador,2,3
2013,2,6,Friendly,Scotland,Scotland,Estonia,1,0
2013,2,6,Friendly,Israel,Israel,Finland,2,1
2013,2,6,Friendly,Albania,Albania,Georgia,1,2
2013,2,6,Friendly,France,France,Germany,1,2
2013,2,6,Friendly,Netherlands,Netherlands,Italy,1,1
2013,2,6,KCCF-2,Japan,Japan,Latvia,3,0
2013,2,6,Friendly,United Arab Emirates,Azerbaijan,Liechtenstein,1,0
2013,2,6,Friendly,Turkey,Kazakhstan,Moldova,3,1
2013,2,6,Friendly,Malta,Malta,North. Ireland,0,0
2013,2,6,Friendly,Ireland,Ireland,Poland,2,0
2013,2,6,Friendly,Spain,Australia,Romania,2,3
2013,2,6,Friendly,Spain,Iceland,Russia,0,2
2013,2,6,Friendly,Cyprus,Cyprus,Serbia,1,3
2013,2,6,Friendly,Belgium,Belgium,Slovakia,2,1
2013,2,6,Friendly,Qatar,Uruguay,Spain,1,3
2013,2,6,Friendly,Greece,Greece,Switzerland,0,0
2013,2,6,Friendly,Spain,Norway,Ukraine,0,2
2013,2,21,Friendly,Thailand,Thailand,Faroe Islands,2,0
2013,3,21,Friendly,Jordan,Jordan,Belarus,1,0
2013,3,21,Friendly,Switzerland,Brazil,Italy,2,2
2013,3,22,QW-20,Norway,Norway,Albania,0,1
2013,3,22,QW-20,Luxembourg,Luxembourg,Azerbaijan,0,0
2013,3,22,QW-20,Macedonia,Macedonia,Belgium,0,2
2013,3,22,QW-20,Czech Republic,Czech Republic,Denmark,0,3
2013,3,22,QW-20,San Marino,San Marino,England,0,8
2013,3,22,QW-20,Netherlands,Netherlands,Estonia,3,0
2013,3,22,QW-20,Austria,Austria,Faroe Islands,6,0
2013,3,22,QW-20,Spain,Spain,Finland,1,1
2013,3,22,QW-20,France,France,Georgia,3,1
2013,3,22,QW-20,Kazakhstan,Kazakhstan,Germany,0,3
2013,3,22,QW-20,Bosnia & Herzegovina,Bosnia & Herzegovina,Greece,3,1
2013,3,22,QW-20,Slovenia,Slovenia,Iceland,1,2
2013,3,22,QW-20,Sweden,Sweden,Ireland,0,0
2013,3,22,QW-20,Liechtenstein,Liechtenstein,Latvia,1,1
2013,3,22,QW-20,Slovakia,Slovakia,Lithuania,1,1
2013,3,22,QW-20,Bulgaria,Bulgaria,Malta,6,0
2013,3,22,QW-20,Moldova,Moldova,Montenegro,0,1
2013,3,22,QW-20,Israel,Israel,Portugal,3,3
2013,3,22,QW-20,Hungary,Hungary,Romania,2,2
2013,3,22,QW-20,Croatia,Croatia,Serbia,2,0
2013,3,22,QW-20,Andorra,Andorra,Turkey,0,2
2013,3,22,QW-20,Poland,Poland,Ukraine,1,3
2013,3,22,QW-20,Scotland,Scotland,Wales,1,2
2013,3,23,QW-20,Cyprus,Cyprus,Switzerland,0,0
2013,3,25,Friendly,Qatar,Canada,Belarus,0,2
2013,3,25,Friendly,England,Brazil,Russia,1,1
2013,3,26,QW-20,Estonia,Estonia,Andorra,2,0
2013,3,26,QW-20,Ireland,Ireland,Austria,2,2
2013,3,26,QW-20,Denmark,Denmark,Bulgaria,1,1
2013,3,26,QW-20,Wales,Wales,Croatia,1,2
2013,3,26,QW-20,Armenia,Armenia,Czech Republic,0,3
2013,3,26,QW-20,Montenegro,Montenegro,England,1,1
2013,3,26,Friendly,Luxembourg,Luxembourg,Finland,0,3
2013,3,26,QW-20,Turkey,Turkey,Hungary,1,1
2013,3,26,QW-20,North. Ireland,North. Ireland,Israel,0,2
2013,3,26,QW-20,Malta,Malta,Italy,0,2
2013,3,26,QW-20,Germany,Germany,Kazakhstan,4,1
2013,3,26,Friendly,Albania,Albania,Lithuania,4,1
2013,3,26,QW-20,Belgium,Belgium,Macedonia,1,0
2013,3,26,QW-20,Ukraine,Ukraine,Moldova,2,1
2013,3,26,QW-20,Azerbaijan,Azerbaijan,Portugal,0,2
2013,3,26,QW-20,Netherlands,Netherlands,Romania,4,0
2013,3,26,QW-20,Poland,Poland,San Marino,5,0
2013,3,26,QW-20,Serbia,Serbia,Scotland,2,0
2013,3,26,QW-20,France,France,Spain,0,1
2013,3,26,Friendly,Slovakia,Slovakia,Sweden,0,0
2013,5,24,Friendly,Qatar,Qatar,Latvia,3,1
2013,5,28,Friendly,Germany,Latvia,Turkey,3,3
2013,5,29,Friendly,Qatar,Qatar,Azerbaijan,1,1
2013,5,29,Friendly,United States,United States,Belgium,2,4
2013,5,29,Friendly,United States,Ecuador,Germany,2,4
2013,5,29,Friendly,England,England,Ireland,1,1
2013,5,30,KCCF-2,Japan,Japan,Bulgaria,0,2
2013,5,31,Friendly,Italy,Italy,San Marino,4,0
2013,5,31,Friendly,Germany,Slovenia,Turkey,2,0
2013,6,2,Friendly,Ukraine,Ukraine,Cameroon,0,0
2013,6,2,Friendly,Brazil,Brazil,England,2,2
2013,6,2,Friendly,Ireland,Ireland,Georgia,4,0
2013,6,2,100-USSF,United States,United States,Germany,4,3
2013,6,2,Friendly,United States,Honduras,Israel,0,2
2013,6,3,Friendly,Estonia,Estonia,Belarus,0,2
2013,6,3,Friendly,Sweden,Sweden,Macedonia,1,0
2013,6,4,Friendly,Kazakhstan,Kazakhstan,Bulgaria,1,2
2013,6,4,Friendly,Poland,Poland,Liechtenstein,2,0
2013,6,4,Friendly,Romania,Romania,Trinidad & Tobago,4,0
2013,6,5,Friendly,Uruguay,Uruguay,France,1,0
2013,6,5,Friendly,Denmark,Denmark,Georgia,2,1
2013,6,6,Friendly,Hungary,Hungary,Kuwait,1,0
2013,6,7,QW-20,Finland,Finland,Belarus,1,0
2013,6,7,QW-20,Latvia,Latvia,Bosnia & Herzegovina,0,5
2013,6,7,QW-20,Ireland,Ireland,Faroe Islands,3,0
2013,6,7,QW-20,Lithuania,Lithuania,Greece,0,1
2013,6,7,QW-20,Czech Republic,Czech Republic,Italy,0,0
2013,6,7,QW-20,Azerbaijan,Azerbaijan,Luxembourg,1,1
2013,6,7,QW-20,Armenia,Armenia,Malta,0,1
2013,6,7,Friendly,Indonesia,Indonesia,Netherlands,0,3
2013,6,7,QW-20,Albania,Albania,Norway,1,1
2013,6,7,QW-20,Moldova,Moldova,Poland,1,1
2013,6,7,QW-20,Portugal,Portugal,Russia,1,0
2013,6,7,QW-20,Croatia,Croatia,Scotland,0,1
2013,6,7,QW-20,Belgium,Belgium,Serbia,2,1
2013,6,7,QW-20,Liechtenstein,Liechtenstein,Slovakia,1,1
2013,6,7,QW-20,Iceland,Iceland,Slovenia,2,4
2013,6,7,QW-20,Austria,Austria,Sweden,2,1
2013,6,7,Friendly,Estonia,Estonia,Trinidad & Tobago,1,0
2013,6,7,QW-20,Montenegro,Montenegro,Ukraine,0,4
2013,6,8,QW-20,Switzerland,Switzerland,Cyprus,1,0
2013,6,8,Friendly,United States,Haiti,Spain,1,2
2013,6,9,Friendly,Brazil,Brazil,France,3,0
2013,6,10,Friendly,Switzerland,Croatia,Portugal,0,1
2013,6,11,QW-20,Denmark,Denmark,Armenia,0,4
2013,6,11,QW-20,Sweden,Sweden,Faroe Islands,2,0
2013,6,11,QW-20,Belarus,Belarus,Finland,1,1
2013,6,11,Friendly,United States,Spain,Ireland,2,0
2013,6,11,Friendly,Brazil,Haiti,Italy,2,2
2013,6,11,Friendly,Estonia,Estonia,Kyrgyzstan,1,1
2013,6,11,Friendly,Norway,Norway,Macedonia,2,0
2013,6,11,Friendly,China,China,Netherlands,0,2
2013,6,14,Friendly,Moldova,Moldova,Kyrgyzstan,2,1
2013,6,16,CCF-7,Brazil,Mexico,Italy,1,2
2013,6,16,CCF-7,Brazil,Uruguay,Spain,1,2
2013,6,19,CCF-7,Brazil,Japan,Italy,3,4
2013,6,20,CCF-7,Brazil,Tahiti,Spain,0,10
2013,6,22,CCF-7,Brazil,Brazil,Italy,4,2
2013,6,23,CCF-7,Brazil,Nigeria,Spain,0,3
2013,6,27,CCF-7,Brazil,Italy,Spain,0,0
2013,6,30,CCF-7,Brazil,Uruguay,Italy,2,2
2013,6,30,CCF-7,Brazil,Brazil,Spain,3,0
2013,8,14,Friendly,Moldova,Moldova,Andorra,1,1
2013,8,14,Friendly,Italy,Italy,Argentina,1,2
2013,8,14,Friendly,Albania,Albania,Armenia,2,0
2013,8,14,Friendly,Switzerland,Switzerland,Brazil,1,0
2013,8,14,Friendly,Macedonia,Macedonia,Bulgaria,2,0
2013,8,14,Friendly,Liechtenstein,Liechtenstein,Croatia,2,3
2013,8,14,Friendly,Hungary,Hungary,Czech Republic,1,1
2013,8,14,Friendly,Poland,Poland,Denmark,3,2
2013,8,14,Friendly,Iceland,Iceland,Faroe Islands,1,0
2013,8,14,Friendly,Belgium,Belgium,France,0,0
2013,8,14,Friendly,Kazakhstan,Kazakhstan,Georgia,1,0
2013,8,14,Friendly,Turkey,Turkey,Ghana,2,2
2013,8,14,Friendly,Austria,Austria,Greece,0,2
2013,8,14,Friendly,Wales,Wales,Ireland,0,0
2013,8,14,Friendly,Ukraine,Ukraine,Israel,2,0
2013,8,14,Friendly,Estonia,Estonia,Latvia,1,1
2013,8,14,Friendly,Luxembourg,Luxembourg,Lithuania,2,1
2013,8,14,Friendly,Azerbaijan,Azerbaijan,Malta,3,0
2013,8,14,Friendly,Belarus,Belarus,Montenegro,1,1
2013,8,14,Friendly,Portugal,Portugal,Netherlands,1,1
2013,8,14,Friendly,Sweden,Sweden,Norway,4,2
2013,8,14,Friendly,Germany,Germany,Paraguay,3,3
2013,8,14,QW-20,North. Ireland,North. Ireland,Russia,1,0
2013,8,14,Friendly,England,England,Scotland,3,2
2013,8,14,Friendly,Spain,Colombia,Serbia,1,0
2013,8,14,Friendly,Romania,Romania,Slovakia,1,1
2013,8,14,Friendly,Finland,Finland,Slovenia,2,0
2013,8,14,Friendly,Ecuador,Ecuador,Spain,0,2
2013,8,14,Friendly,Bosnia & Herzegovina,Bosnia & Herzegovina,United States,3,4
2013,9,6,QW-20,Slovenia,Slovenia,Albania,1,0
2013,9,6,QW-20,Turkey,Turkey,Andorra,5,0
2013,9,6,QW-20,Czech Republic,Czech Republic,Armenia,1,2
2013,9,6,QW-20,Germany,Germany,Austria,3,0
2013,9,6,QW-20,Scotland,Scotland,Belgium,0,2
2013,9,6,QW-20,Italy,Italy,Bulgaria,1,0
2013,9,6,QW-20,Serbia,Serbia,Croatia,1,1
2013,9,6,QW-20,Norway,Norway,Cyprus,2,0
2013,9,6,QW-20,Malta,Malta,Denmark,1,2
2013,9,6,QW-20,Kazakhstan,Kazakhstan,Faroe Islands,2,1
2013,9,6,QW-20,Georgia,Georgia,France,0,0
2013,9,6,QW-20,Liechtenstein,Liechtenstein,Greece,0,1
2013,9,6,QW-20,Romania,Romania,Hungary,3,0
2013,9,6,QW-20,Switzerland,Switzerland,Iceland,4,4
2013,9,6,Friendly,Belarus,Belarus,Kyrgyzstan,3,1
2013,9,6,QW-20,Latvia,Latvia,Lithuania,2,1
2013,9,6,QW-20,Russia,Russia,Luxembourg,4,1
2013,9,6,QW-20,England,England,Moldova,4,0
2013,9,6,QW-20,Poland,Poland,Montenegro,1,1
2013,9,6,QW-20,Estonia,Estonia,Netherlands,2,2
2013,9,6,QW-20,North. Ireland,North. Ireland,Portugal,2,4
2013,9,6,QW-20,Ukraine,Ukraine,San Marino,9,0
2013,9,6,QW-20,Bosnia & Herzegovina,Bosnia & Herzegovina,Slovakia,0,1
2013,9,6,QW-20,Finland,Finland,Spain,0,2
2013,9,6,QW-20,Ireland,Ireland,Sweden,1,2
2013,9,6,QW-20,Macedonia,Macedonia,Wales,2,1
2013,9,7,QW-20,Israel,Israel,Azerbaijan,1,1
2013,9,10,QW-20,Iceland,Iceland,Albania,2,1
2013,9,10,QW-20,Slovakia,Slovakia,Bosnia & Herzegovina,1,2
2013,9,10,QW-20,Malta,Malta,Bulgaria,1,2
2013,9,10,Friendly,South Korea,South Korea,Croatia,1,2
2013,9,10,QW-20,Italy,Italy,Czech Republic,2,1
2013,9,10,QW-20,Armenia,Armenia,Denmark,0,1
2013,9,10,QW-20,Ukraine,Ukraine,England,0,0
2013,9,10,QW-20,Hungary,Hungary,Estonia,5,1
2013,9,10,QW-20,Georgia,Georgia,Finland,0,1
2013,9,10,QW-20,Belarus,Belarus,France,2,4
2013,9,10,QW-20,Faroe Islands,Faroe Islands,Germany,0,3
2013,9,10,QW-20,Austria,Austria,Ireland,1,0
2013,9,10,QW-20,Russia,Russia,Israel,3,1
2013,9,10,QW-20,Greece,Greece,Latvia,1,0
2013,9,10,QW-20,Lithuania,Lithuania,Liechtenstein,2,0
2013,9,10,QW-20,Andorra,Andorra,Netherlands,0,2
2013,9,10,QW-20,Luxembourg,Luxembourg,North. Ireland,3,2
2013,9,10,QW-20,San Marino,San Marino,Poland,1,5
2013,9,10,Friendly,United States,Brazil,Portugal,3,1
2013,9,10,QW-20,Macedonia,Macedonia,Scotland,1,2
2013,9,10,QW-20,Wales,Wales,Serbia,0,3
2013,9,10,QW-20,Cyprus,Cyprus,Slovenia,0,2
2013,9,10,Friendly,Switzerland,Chile,Spain,2,2
2013,9,10,QW-20,Kazakhstan,Kazakhstan,Sweden,0,1
2013,9,10,QW-20,Norway,Norway,Switzerland,0,2
2013,9,10,QW-20,Romania,Romania,Turkey,0,2
2013,10,11,Friendly,France,France,Australia,6,0
2013,10,11,QW-20,Sweden,Sweden,Austria,2,1
2013,10,11,QW-20,Spain,Spain,Belarus,2,1
2013,10,11,QW-20,Croatia,Croatia,Belgium,1,2
2013,10,11,QW-20,Armenia,Armenia,Bulgaria,2,1
2013,10,11,QW-20,Iceland,Iceland,Cyprus,2,0
2013,10,11,QW-20,Malta,Malta,Czech Republic,1,4
2013,10,11,QW-20,Netherlands,Netherlands,Hungary,8,1
2013,10,11,QW-20,Germany,Germany,Ireland,3,0
2013,10,11,QW-20,Portugal,Portugal,Israel,1,1
2013,10,11,QW-20,Denmark,Denmark,Italy,2,2
2013,10,11,Friendly,Serbia,Serbia,Japan,2,0
2013,10,11,QW-20,Faroe Islands,Faroe Islands,Kazakhstan,1,1
2013,10,11,QW-20,Lithuania,Lithuania,Latvia,2,0
2013,10,11,QW-20,Bosnia & Herzegovina,Bosnia & Herzegovina,Liechtenstein,4,1
2013,10,11,QW-20,Wales,Wales,Macedonia,1,0
2013,10,11,QW-20,England,England,Montenegro,4,1
2013,10,11,QW-20,Azerbaijan,Azerbaijan,North. Ireland,2,0
2013,10,11,QW-20,Slovenia,Slovenia,Norway,3,0
2013,10,11,QW-20,Ukraine,Ukraine,Poland,1,0
2013,10,11,QW-20,Andorra,Andorra,Romania,0,4
2013,10,11,QW-20,Luxembourg,Luxembourg,Russia,0,4
2013,10,11,QW-20,Moldova,Moldova,San Marino,3,0
2013,10,11,QW-20,Greece,Greece,Slovakia,1,0
2013,10,11,QW-20,Albania,Albania,Switzerland,1,2
2013,10,11,QW-20,Estonia,Estonia,Turkey,0,2
2013,10,15,QW-20,Cyprus,Cyprus,Albania,0,0
2013,10,15,QW-20,Hungary,Hungary,Andorra,2,0
2013,10,15,QW-20,Italy,Italy,Armenia,2,2
2013,10,15,QW-20,Faroe Islands,Faroe Islands,Austria,0,3
2013,10,15,QW-20,Lithuania,Lithuania,Bosnia & Herzegovina,0,1
2013,10,15,QW-20,Scotland,Scotland,Croatia,2,0
2013,10,15,QW-20,Bulgaria,Bulgaria,Czech Republic,0,1
2013,10,15,QW-20,Romania,Romania,Estonia,2,0
2013,10,15,QW-20,France,France,Finland,3,0
2013,10,15,QW-20,Spain,Spain,Georgia,2,0
2013,10,15,QW-20,Sweden,Sweden,Germany,3,5
2013,10,15,QW-20,Norway,Norway,Iceland,1,1
2013,10,15,Friendly,Belarus,Belarus,Japan,1,0
2013,10,15,QW-20,Ireland,Ireland,Kazakhstan,3,1
2013,10,15,QW-20,Greece,Greece,Liechtenstein,2,0
2013,10,15,QW-20,Portugal,Portugal,Luxembourg,3,0
2013,10,15,QW-20,Serbia,Serbia,Macedonia,5,1
2013,10,15,QW-20,Denmark,Denmark,Malta,6,0
2013,10,15,QW-20,Montenegro,Montenegro,Moldova,2,5
2013,10,15,QW-20,Turkey,Turkey,Netherlands,0,2
2013,10,15,QW-20,Israel,Israel,North. Ireland,1,1
2013,10,15,QW-20,England,England,Poland,2,0
2013,10,15,QW-20,Azerbaijan,Azerbaijan,Russia,1,1
2013,10,15,QW-20,Latvia,Latvia,Slovakia,2,2
2013,10,15,QW-20,Switzerland,Switzerland,Slovenia,1,0
2013,10,15,QW-20,San Marino,San Marino,Ukraine,0,8
2013,10,15,QW-20,Belgium,Belgium,Wales,1,1
2013,11,14,Friendly,Belgium,Belgium,Colombia,0,2
2013,11,15,Friendly,Estonia,Estonia,Azerbaijan,2,1
2013,11,15,Friendly,Turkey,Albania,Belarus,0,0
2013,11,15,Friendly,Czech Republic,Czech Republic,Canada,2,0
2013,11,15,Friendly,England,England,Chile,0,2
2013,11,15,QW-20,Iceland,Iceland,Croatia,0,0
2013,11,15,QW-20,Ukraine,Ukraine,France,2,0
2013,11,15,Friendly,Italy,Italy,Germany,1,1
2013,11,15,Friendly,Ireland,Ireland,Latvia,3,0
2013,11,15,Friendly,Turkey,Turkey,North. Ireland,1,0
2013,11,15,Friendly,Denmark,Denmark,Norway,2,1
2013,11,15,QW-20,Greece,Greece,Romania,3,1
2013,11,15,Friendly,United Arab Emirates,Russia,Serbia,1,1
2013,11,15,Friendly,Poland,Poland,Slovakia,0,2
2013,11,15,QW-20,Portugal,Portugal,Sweden,1,0
2013,11,15,Friendly,South Korea,South Korea,Switzerland,2,1
2013,11,15,Friendly,Scotland,Scotland,United States,0,0
2013,11,16,Friendly,Wales,Wales,Finland,1,1
2013,11,16,Friendly,Belgium,Japan,Netherlands,2,2
2013,11,16,Friendly,Equatorial Guinea,Equatorial Guinea,Spain,1,2
2013,11,17,Friendly,Luxembourg,Luxembourg,Montenegro,1,4
2013,11,18,Friendly,United States,Argentina,Bosnia & Herzegovina,2,0
2013,11,18,Friendly,England,Nigeria,Italy,2,2
2013,11,18,Friendly,Moldova,Moldova,Lithuania,1,1
2013,11,19,Friendly,Kyrgyzstan,Kyrgyzstan,Azerbaijan,0,0
2013,11,19,Friendly,Turkey,Turkey,Belarus,2,1
2013,11,19,Friendly,Slovenia,Slovenia,Canada,1,0
2013,11,19,Friendly,Netherlands,Netherlands,Colombia,0,0
2013,11,19,Friendly,Liechtenstein,Liechtenstein,Estonia,0,3
2013,11,19,Friendly,Malta,Malta,Faroe Islands,3,2
2013,11,19,Friendly,England,England,Germany,0,1
2013,11,19,QW-20,Romania,Romania,Greece,1,1
2013,11,19,QW-20,Croatia,Croatia,Iceland,2,0
2013,11,19,Friendly,Poland,Poland,Ireland,0,0
2013,11,19,Friendly,Belgium,Belgium,Japan,2,3
2013,11,19,QW-20,Sweden,Sweden,Portugal,2,3
2013,11,19,Friendly,Norway,Norway,Scotland,0,1
2013,11,19,Friendly,Portugal,Gibraltar,Slovakia,0,0
2013,11,19,Friendly,United Arab Emirates,Russia,South Korea,2,1
2013,11,19,Friendly,South Africa,South Africa,Spain,1,0
2013,11,19,QW-20,France,France,Ukraine,3,0
2013,11,19,Friendly,Austria,Austria,United States,1,0
2014,1,15,Friendly,United Arab Emirates,Moldova,Norway,1,2
2014,1,17,Friendly,United Arab Emirates,Moldova,Sweden,1,2
